username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
loessin_corey;2016-10-17 04:08;1;5;"@ReiterLJ @gustgd @Sk_Wheat Wheat research may only need one focus-fix fusarium";;@ReiterLJ @gustgd @Sk_Wheat;;"787837772056842240";https://twitter.com/loessin_corey/status/787837772056842240
JDRoadrunner;2016-10-17 02:38;0;0;"Would anyone know if this Damp weather without freezing helps promote fusarium fungus growth? (Asking for next year)";;;;"787815127378558976";https://twitter.com/JDRoadrunner/status/787815127378558976
FacundoZwenger;2016-10-17 00:00;0;0;"Pez - "El temible hongo Fusarium " - Nueva era, viejas mañas (2013) https:// youtu.be/GmetsP8vwuA vía @YouTube";;@YouTube;;"787775311647797248";https://twitter.com/FacundoZwenger/status/787775311647797248
costelbc;2016-10-16 23:16;0;0;"I liked a @YouTube video http:// youtu.be/IBI5oIqUtjY?a The Orchid Killer: FUSARIUM WILT Disease aka Purple Ring of Death";;@YouTube;;"787764076852211712";https://twitter.com/costelbc/status/787764076852211712
wheat_papers;2016-10-16 19:26;0;0;"Hexokinase plays a critical role in deoxynivalenol (DON) production and fungal development in Fusarium graminearum. http:// dlvr.it/MSqFhH pic.twitter.com/sGHRDfV9yf";;;;"787706184547438593";https://twitter.com/wheat_papers/status/787706184547438593
wheat_papers;2016-10-16 18:53;0;0;"SNARE protein FgVam7 controls growth, asexual and sexual development, and plant infection in Fusarium graminearum. http:// dlvr.it/MSpth1 pic.twitter.com/aZc8t0Squb";;;;"787698013896450048";https://twitter.com/wheat_papers/status/787698013896450048
wheat_papers;2016-10-16 13:58;0;0;"Genome-Wide Association Study and QTL Mapping Reveal Genomic Loci Associated with Fusarium Ear Rot Resistance in… http:// dlvr.it/MSldKp pic.twitter.com/tnTeXEtKVO";;;;"787623648278355969";https://twitter.com/wheat_papers/status/787623648278355969
Phytpath_Papers;2016-10-16 13:10;0;0;"SNARE protein FgVam7 controls growth, asexual and sexual development, and plant infection in Fusarium graminearum. http:// dlvr.it/MSl76k pic.twitter.com/VPVbArPpqg";;;;"787611575376949248";https://twitter.com/Phytpath_Papers/status/787611575376949248
wheatgen_papers;2016-10-16 12:19;0;0;"SNARE protein FgVam7 controls growth, asexual and sexual development, and plant infection in Fusarium graminearum. http:// dlvr.it/MSkc2F pic.twitter.com/lDl3hNw0aw";;;;"787598733479333888";https://twitter.com/wheatgen_papers/status/787598733479333888
genomic_pred;2016-10-16 12:16;1;2;"Genome-Wide Association Study & QTL Mapping Reveal Genomic Loci Associated with Fusarium Ear Rot Resistance in… http:// dlvr.it/MSkZ59";;;;"787597978735222784";https://twitter.com/genomic_pred/status/787597978735222784
robo_gwas;2016-10-16 12:13;0;0;"Genome-Wide Association Study and QTL Mapping Reveal Genomic Loci Associated with Fusarium Ear Rot Resistance in… http:// dlvr.it/MSkXMT";;;;"787597245143093248";https://twitter.com/robo_gwas/status/787597245143093248
dermatologyf;2016-10-16 12:12;0;0;"Enucleation Caused by Fusarium Infection in a Child with Toxic Epidermal Necrolysis. http:// dlvr.it/MSkX6F";;;;"787597034035359744";https://twitter.com/dermatologyf/status/787597034035359744
JDKid123;2016-10-16 07:00;0;0;"Seed samples results show respectable numbers. Cleaned & Carried over much of 2015 crop this summer with high germs and 0% fusarium .";;;;"787518679156072448";https://twitter.com/JDKid123/status/787518679156072448
R_Luciano_G;2016-10-16 05:41;0;0;"El temible hongo Fusarium https:// youtu.be/GmetsP8vwuA #fb";;;#fb;"787498755415302144";https://twitter.com/R_Luciano_G/status/787498755415302144
iDrFeng;2016-10-15 15:25;3;1;"Dr Rose-Nussbaumer: topical natamycin remains main fungal keratitis Rx. MUTT II shows added benefit of voriconazole po for Fusarium #AAO2016 – bei McCormick Place";;;#AAO2016;"787283181275840512";https://twitter.com/iDrFeng/status/787283181275840512
pknouns;2016-10-15 09:00;0;1;"PK Fusarium";;;;"787186319210536961";https://twitter.com/pknouns/status/787186319210536961
stephenmarek2;2016-10-15 00:10;1;0;"A Clonal Lineage of Fusarium oxysporum Circulates in the Tap Water of Different French Hospitals | @scoopit http:// sco.lt/4m2qv3";;@scoopit;;"787053057913810944";https://twitter.com/stephenmarek2/status/787053057913810944
Sk_Wheat;2016-10-14 23:03;12;7;"Moose Jaw and area farmers: Fusarium Info Session - Tuesday, Nov. 1 at the Heritage Inn.There is no cost to attend. #westcdnag #saskag pic.twitter.com/xNCVRt4sAQ";;;#westcdnag #saskag;"787036083791863808";https://twitter.com/Sk_Wheat/status/787036083791863808
Mister_Fusarium;2016-10-14 21:57;0;0;"I've been to their shows before, great musicians and nice people. Make sure you go! https:// twitter.com/vegminlearning /status/786676301872660480 …";;;;"787019509852889088";https://twitter.com/Mister_Fusarium/status/787019509852889088
pjderoc;2016-10-14 21:21;5;4;"Knowing FDK & DON (grain quality) doesn't mean you know the seed quality. Test for fusarium infection levels @accredited lab b4 #plant17 !";;@accredited;#plant17;"787010547988303876";https://twitter.com/pjderoc/status/787010547988303876
_1nm1;2016-10-14 20:51;0;0;"@Fusarium _ 男梅も50%の確率で以上にしょっぱい";;@Fusarium;;"787002892087496704";https://twitter.com/_1nm1/status/787002892087496704
FrontMicrobiol;2016-10-14 19:05;0;0;"Fusarium Head Blight Resistance QTL in the Spring Wheat Cross Kenyon/86ISMN 2137: Curt A. McCartney, Anita L.... http:// bit.ly/2e3T420";;;;"786976211071217664";https://twitter.com/FrontMicrobiol/status/786976211071217664
WCdst;2016-10-14 19:00;1;1;"Top Common Myths About Preventing Fusarium Damage in Soybeans - http:// bit.ly/21wXyQd #InFurrow #Agriculture";;;#InFurrow #Agriculture;"786974864783446016";https://twitter.com/WCdst/status/786974864783446016
agronomix22;2016-10-14 18:34;1;3;"vers de terre et fusarium ça le fait, les fan-clubs vont etre ravis pic.twitter.com/2oTHSAkhcQ";;;;"786968445866930176";https://twitter.com/agronomix22/status/786968445866930176
FarmingFutures;2016-10-14 16:16;1;0;"Scientists getting closer to developing Fusarium -resistant strawberries http://www. farmingfutures.org.uk/blog/scientist s-getting-closer-developing-fusarium-resistant-strawberries …";;;;"786933580270272512";https://twitter.com/FarmingFutures/status/786933580270272512
albertawheat;2016-10-14 16:11;0;0;"Even a dry year didn’t slow fusarium ’s invasion - Alberta Farmer Express http://www. albertafarmexpress.ca/2016/10/13/eve n-a-dry-year-didnt-slow-fusariums-invasion/#.WADnlBMZvEQ.twitter …";;;#;"786932460701507584";https://twitter.com/albertawheat/status/786932460701507584
BarcodingPapers;2016-10-14 13:07;0;1;"DNA barcoding, MALDI-TOF, and AFLP data support Fusarium ficicrescens as a distinct species within the Fusarium … http:// dlvr.it/MS8J0q";;;;"786886029881946112";https://twitter.com/BarcodingPapers/status/786886029881946112
BarcodingPapers;2016-10-14 12:35;0;0;"Evaluation of two novel barcodes for species recognition of opportunistic pathogens in Fusarium . http:// dlvr.it/MS7sPT";;;;"786878007101140992";https://twitter.com/BarcodingPapers/status/786878007101140992
Phytpath_Papers;2016-10-14 12:32;0;2;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves a Plant Passage… http:// dlvr.it/MS7qCg";;;;"786877359878090752";https://twitter.com/Phytpath_Papers/status/786877359878090752
lncRNA_papers;2016-10-14 12:19;0;0;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves a Plant Passage… http:// dlvr.it/MS7cRC pic.twitter.com/HVEZ8RGio4";;;;"786873957035016192";https://twitter.com/lncRNA_papers/status/786873957035016192
sRNAPapers;2016-10-14 12:11;0;1;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves a Plant Passage… http:// dlvr.it/MS7Vck";;;;"786872091580608512";https://twitter.com/sRNAPapers/status/786872091580608512
assembly_papers;2016-10-14 11:23;0;0;"Graphene Oxide-Silver Nanocomposite: Novel Agricultural Antifungal Agent against Fusarium graminearum for Crop… http:// dlvr.it/MS6pzK";;;;"786859890471907328";https://twitter.com/assembly_papers/status/786859890471907328
RFranklinBlog;2016-10-14 10:16;0;0;"#Ciencia Descobreixen que l'espècie Fusarium culmorun produeix uns enzims ("cutinases"), que tenen el poder de... http:// fb.me/85KyGaI4v";;;#Ciencia;"786843078363648000";https://twitter.com/RFranklinBlog/status/786843078363648000
yakugaku56;2016-10-14 10:10;0;5;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"786841593999335424";https://twitter.com/yakugaku56/status/786841593999335424
RobWilke1;2016-10-14 09:35;0;2;"@Prograss1 here is an example. 2 sprays on the tees this spring. We have serious fusarium pressure in Terrace, BC. Totally suppressed. pic.twitter.com/JKU6uLKW9b";;@Prograss1;;"786832717123944448";https://twitter.com/RobWilke1/status/786832717123944448
yogesh23gupta;2016-10-14 09:25;0;0;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves... | @scoopit http:// sco.lt/6NJlY1";;@scoopit;;"786830297916698624";https://twitter.com/yogesh23gupta/status/786830297916698624
FEAgriculture;2016-10-14 09:00;0;1;"Protecting plants from Fusarium http:// ow.ly/ZanE30592kj";;;;"786824097233862656";https://twitter.com/FEAgriculture/status/786824097233862656
Rumpus204;2016-10-14 08:21;0;1;"Promising research for treatment of fusarium in barley. Highly targeted RNA spray. http:// journals.plos.org/plospathogens/ article?id=10.1371/journal.ppat.1005901 …";;;;"786814252543713280";https://twitter.com/Rumpus204/status/786814252543713280
Toby_Bruce;2016-10-14 08:04;0;0;"An RNAi-Based Control of Fusarium graminearum Infections http:// journals.plos.org/plospathogens/ article?id=10.1371/journal.ppat.1005901 …";;;;"786809802433318916";https://twitter.com/Toby_Bruce/status/786809802433318916
ABFarmerExpress;2016-10-14 03:15;0;1;"Fusarium ’s relentless march across the Prairies. http://www. albertafarmexpress.ca/2016/10/13/fus ariums-relentless-march-across-the-prairies/ … #crops #westcdnag pic.twitter.com/4azLkpnFUL";;;#crops #westcdnag;"786737095352123392";https://twitter.com/ABFarmerExpress/status/786737095352123392
ABFarmerExpress;2016-10-14 03:15;2;0;"Many expected fusarium levels to drop last year, but instead it spread ⁰even worse. http://www. albertafarmexpress.ca/2016/10/13/eve n-a-dry-year-didnt-slow-fusariums-invasion/ … #crops #westcdnag pic.twitter.com/XJNer3RtB6";;;#crops #westcdnag;"786737093464784917";https://twitter.com/ABFarmerExpress/status/786737093464784917
Qbeaumont;2016-10-14 03:12;0;0;"Even a dry year didn’t slow fusarium ’s invasion - Alberta Farmer Express http://www. albertafarmexpress.ca/2016/10/13/eve n-a-dry-year-didnt-slow-fusariums-invasion/ …";;;;"786736286191132672";https://twitter.com/Qbeaumont/status/786736286191132672
JSperschneider;2016-10-14 02:42;3;1;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs http:// journals.plos.org/plospathogens/ article?id=10.1371/journal.ppat.1005901 …";;;;"786728857176903680";https://twitter.com/JSperschneider/status/786728857176903680
Ferchucky;2016-10-14 01:10;1;2;"Day 4. PCR & qPCR to identify #fusarium #oxysporum #cubense at #Medellin @ICACOLOMBIA @AuguraColombia @UniWageningen #panamadisease pic.twitter.com/XHLTWStM6M";;@ICACOLOMBIA @AuguraColombia @UniWageningen;#fusarium #oxysporum #cubense #Medellin #panamadisease;"786705686877073408";https://twitter.com/Ferchucky/status/786705686877073408
KanyukaKostya;2016-10-13 23:16;7;4;"I wonder whether this works for all Fusarium graminearum strains, and in other plant species eg wheat. https:// twitter.com/scienmag/statu s/786660930939678720 …";;;;"786677017236348928";https://twitter.com/KanyukaKostya/status/786677017236348928
JohannaRhodes;2016-10-13 23:12;0;0;"An RNA-based disease control strategy in Fusarium graminearum http:// journals.plos.org/plospathogens/ article?id=10.1371%2Fjournal.ppat.1005901&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+plospathogens%2FNewArticles+%28PLOS+Pathogens+-+New+Articles%29 …";;;;"786675953678385152";https://twitter.com/JohannaRhodes/status/786675953678385152
CropWeb;2016-10-13 23:05;1;0;"#Fusarium Head Blight a factor in Saskatchewan grain quality http:// ow.ly/Rv9V3059SZm";;;#Fusarium;"786674151276830721";https://twitter.com/CropWeb/status/786674151276830721
markahubbard;2016-10-13 22:58;3;5;"RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs... http:// journals.plos.org/plospathogens/ article?id=10.1371/journal.ppat.1005901 … via @gmopundit";;@gmopundit;;"786672562331877376";https://twitter.com/markahubbard/status/786672562331877376
CWFamenity;2016-10-13 22:50;0;5;"10L Iprodione mixed with 700g Trifloxystrobin applied in Wiltshire today. Fusarium control and prevention. #actives pic.twitter.com/RZKLC1WdfM";;;#actives;"786670374041845760";https://twitter.com/CWFamenity/status/786670374041845760
amendiondo;2016-10-13 22:34;3;1;"@hhdospierre @ClaudioGianni la colza dicen no hay mucho problema. El trigo es más complicado. Hongos, fusarium etc etc.";;@hhdospierre @ClaudioGianni;;"786666505421332480";https://twitter.com/amendiondo/status/786666505421332480
ABFarmerExpress;2016-10-13 21:56;0;0;"Even a dry year couldnt slow fusarium ’s invasion across #Alberta . #crops #cereals http://www. albertafarmexpress.ca/2016/10/13/eve n-a-dry-year-didnt-slow-fusariums-invasion/ …";;;#Alberta #crops #cereals;"786656904370020352";https://twitter.com/ABFarmerExpress/status/786656904370020352
ABFarmerExpress;2016-10-13 21:56;1;1;"Fusarium continues its relentless march across the Prairies. #crops #cereals http://www. albertafarmexpress.ca/2016/10/13/fus ariums-relentless-march-across-the-prairies/ …";;;#crops #cereals;"786656764938756096";https://twitter.com/ABFarmerExpress/status/786656764938756096
ih83_zvl;2016-10-13 21:20;0;0;"@andriesjensma tis een fusarium jaar ja, zie je meer, is dat het niet?";;@andriesjensma;;"786647723080548352";https://twitter.com/ih83_zvl/status/786647723080548352
RobWilke1;2016-10-13 21:18;11;39;"A complete year #fungicide free. Aeration, rain and cold haven't made a dent in our no fusarium success. #allorganic #free pic.twitter.com/jX4mFMnfy8";;;#fungicide #allorganic #free;"786647360927522816";https://twitter.com/RobWilke1/status/786647360927522816
OfficialCitral;2016-10-13 19:57;0;0;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves a Plant Passage and Is Controlled by the …";;;;"786627002329620480";https://twitter.com/OfficialCitral/status/786627002329620480
micro_papers;2016-10-13 19:40;0;0;"An RNAi-Based Control of Fusarium graminearum Infections Through Spraying of Long dsRNAs Involves a Plant Passage … http:// ift.tt/2ed2mbp";;;;"786622576927924224";https://twitter.com/micro_papers/status/786622576927924224
wheat_papers;2016-10-13 19:18;0;0;"Genus-Specific Primers for Study of Fusarium Communities in Field Samples. http:// dlvr.it/MRvgrW";;;;"786617016815804416";https://twitter.com/wheat_papers/status/786617016815804416
Seed_Testing;2016-10-13 18:51;8;4;"Disease lab photo: #Fusarium graminearum in #wheat . High seed borne infection. pic.twitter.com/UFczKxoOe6";;;#Fusarium #wheat;"786610199620485120";https://twitter.com/Seed_Testing/status/786610199620485120
wheat_papers;2016-10-13 18:10;0;0;"Characteristics of mature wheat embryos with different resistance to scab cultured in vitro with Fusarium … http:// dlvr.it/MRthcF pic.twitter.com/RgQnEvRiu2";;;;"786599911806541825";https://twitter.com/wheat_papers/status/786599911806541825
mnavarrogar;2016-10-13 14:16;0;0;"Huerta de Aguacate Tepatitlan Jalisco con presencia de Fusarium Phythopthora sin floración, deficiencias nutrimentales y con poca Fruta pic.twitter.com/4bcMab8GQl";;;;"786541072780374016";https://twitter.com/mnavarrogar/status/786541072780374016
wheatgen_papers;2016-10-13 13:11;0;0;"Characteristics of mature wheat embryos with different resistance to scab cultured in vitro with Fusarium … http:// dlvr.it/MRpBpp pic.twitter.com/kfMHJvw6WK";;;;"786524777951301632";https://twitter.com/wheatgen_papers/status/786524777951301632
wheatgen_papers;2016-10-13 12:37;0;0;"Genus-Specific Primers for Study of Fusarium Communities in Field Samples. http:// dlvr.it/MRnlXW";;;;"786516239346601984";https://twitter.com/wheatgen_papers/status/786516239346601984
Cldffern96;2016-10-13 11:49;0;0;"กูรู้สึกรากพืชกูถูก Fusarium sp.เข้าทำลาย /ไม่เกี่ยว https:// twitter.com/ampppese/statu s/786500658882936832 …";;;;"786504193221627904";https://twitter.com/Cldffern96/status/786504193221627904
shambashapeup;2016-10-13 11:18;0;0;"Hi @kibire_r Fusarium wilt includes a yellowing of lower leaves. Yellowing progress up the plant & lower leaves will dry out & turn brown.";;@kibire_r;;"786496248916303872";https://twitter.com/shambashapeup/status/786496248916303872
